date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:10:09	34961/34961	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:10:07%20GMT	https://laravel.com/docs/5.3/eloquent-serialization	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.3/eloquent-serialization.html	(from https://laravel.com/docs/5.3)
11:10:10	48678/48678	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:10:08%20GMT	https://laravel.com/docs/5.3/artisan	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.3/artisan.html	(from https://laravel.com/docs/5.3)
11:10:10	42166/42166	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:10:08%20GMT	https://laravel.com/docs/5.3/scheduling	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.3/scheduling.html	(from https://laravel.com/docs/5.3)
11:10:10	31594/31594	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:10:09%20GMT	https://laravel.com/docs/5.3/testing	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.3/testing.html	(from https://laravel.com/docs/5.3)
11:10:11	44545/44545	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:10:09%20GMT	https://laravel.com/docs/5.3/application-testing	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.3/application-testing.html	(from https://laravel.com/docs/5.3)
11:10:11	40680/40680	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:10:10%20GMT	https://laravel.com/docs/5.3/database-testing	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.3/database-testing.html	(from https://laravel.com/docs/5.3)
11:10:12	40483/40483	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:10:11%20GMT	https://laravel.com/docs/5.3/mocking	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.3/mocking.html	(from https://laravel.com/docs/5.3)
11:10:13	64592/64592	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:10:12%20GMT	https://laravel.com/docs/5.3/billing	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.3/billing.html	(from https://laravel.com/docs/5.3)
11:10:14	37639/37639	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:10:12%20GMT	https://laravel.com/docs/5.3/envoy	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.3/envoy.html	(from https://laravel.com/docs/5.3)
11:10:14	42907/42907	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:10:12%20GMT	https://laravel.com/docs/5.3/scout	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.3/scout.html	(from https://laravel.com/docs/5.3)
11:10:15	82077/82077	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:10:14%20GMT	https://laravel.com/docs/5.3/collections	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.3/collections.html	(from https://laravel.com/docs/5.3)
11:10:17	64407/64407	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:10:15%20GMT	https://laravel.com/docs/5.3/helpers	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.3/helpers.html	(from https://laravel.com/docs/5.3)
11:10:17	42776/42776	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:10:15%20GMT	https://laravel.com/docs/5.3/packages	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.3/packages.html	(from https://laravel.com/docs/5.3)
11:10:18	63518/63518	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:10:16%20GMT	https://laravel.com/docs/5.2/releases	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.2/releases.html	(from https://laravel.com/docs/5.2)
11:10:19	84257/84257	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:10:18%20GMT	https://laravel.com/docs/5.2/upgrade	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.2/upgrade.html	(from https://laravel.com/docs/5.2)
11:10:20	34090/34090	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:10:18%20GMT	https://laravel.com/docs/5.2/contributions	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.2/contributions.html	(from https://laravel.com/docs/5.2)
11:10:21	34066/34066	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:10:19%20GMT	https://laravel.com/docs/5.2/configuration	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.2/configuration.html	(from https://laravel.com/docs/5.2)
11:10:21	42435/42435	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:10:20%20GMT	https://laravel.com/docs/5.2/homestead	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.2/homestead.html	(from https://laravel.com/docs/5.2)
11:10:22	42156/42156	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:10:21%20GMT	https://laravel.com/docs/5.2/valet	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.2/valet.html	(from https://laravel.com/docs/5.2)
11:10:23	50043/50043	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:10:21%20GMT	https://laravel.com/docs/5.2/quickstart	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.2/quickstart.html	(from https://laravel.com/docs/5.2)
11:10:24	70475/70475	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:10:22%20GMT	https://laravel.com/docs/5.2/quickstart-intermediate	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.2/quickstart-intermediate.html	(from https://laravel.com/docs/5.2)
11:10:24	48674/48674	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:10:23%20GMT	https://laravel.com/docs/5.2/routing	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.2/routing.html	(from https://laravel.com/docs/5.2)
11:10:25	37766/37766	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:10:24%20GMT	https://laravel.com/docs/5.2/middleware	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.2/middleware.html	(from https://laravel.com/docs/5.2)
11:10:26	45072/45072	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:10:24%20GMT	https://laravel.com/docs/5.2/controllers	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.2/controllers.html	(from https://laravel.com/docs/5.2)
11:10:26	40966/40966	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:10:25%20GMT	https://laravel.com/docs/5.2/requests	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.2/requests.html	(from https://laravel.com/docs/5.2)
11:10:27	42384/42384	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:10:25%20GMT	https://laravel.com/docs/5.2/responses	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.2/responses.html	(from https://laravel.com/docs/5.2)
11:10:27	36153/36153	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:10:26%20GMT	https://laravel.com/docs/5.2/views	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.2/views.html	(from https://laravel.com/docs/5.2)
11:10:28	41041/41041	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:10:26%20GMT	https://laravel.com/docs/5.2/blade	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.2/blade.html	(from https://laravel.com/docs/5.2)
11:10:28	32734/32734	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:10:27%20GMT	https://laravel.com/docs/5.2/lifecycle	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.2/lifecycle.html	(from https://laravel.com/docs/5.2)
11:10:29	32407/32407	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:10:28%20GMT	https://laravel.com/docs/5.2/structure	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.2/structure.html	(from https://laravel.com/docs/5.2)
11:10:30	34737/34737	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:10:28%20GMT	https://laravel.com/docs/5.2/providers	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.2/providers.html	(from https://laravel.com/docs/5.2)
11:10:31	37180/37180	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:10:29%20GMT	https://laravel.com/docs/5.2/container	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.2/container.html	(from https://laravel.com/docs/5.2)
11:10:32	39147/39147	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:10:30%20GMT	https://laravel.com/docs/5.2/contracts	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.2/contracts.html	(from https://laravel.com/docs/5.2)
11:10:32	37201/37201	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:10:31%20GMT	https://laravel.com/docs/5.2/facades	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.2/facades.html	(from https://laravel.com/docs/5.2)
11:10:34	61243/61243	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:10:32%20GMT	https://laravel.com/docs/5.2/authentication	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.2/authentication.html	(from https://laravel.com/docs/5.2)
11:10:34	45838/45838	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:10:33%20GMT	https://laravel.com/docs/5.2/authorization	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.2/authorization.html	(from https://laravel.com/docs/5.2)
11:10:36	42772/42772	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:10:34%20GMT	https://laravel.com/docs/5.2/artisan	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.2/artisan.html	(from https://laravel.com/docs/5.2)
11:10:36	57172/57172	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:10:35%20GMT	https://laravel.com/docs/5.2/billing	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.2/billing.html	(from https://laravel.com/docs/5.2)
11:10:37	43148/43148	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:10:36%20GMT	https://laravel.com/docs/5.2/cache	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.2/cache.html	(from https://laravel.com/docs/5.2)
11:10:39	74654/74654	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:10:37%20GMT	https://laravel.com/docs/5.2/collections	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.2/collections.html	(from https://laravel.com/docs/5.2)
11:10:39	45237/45237	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:10:38%20GMT	https://laravel.com/docs/5.2/elixir	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.2/elixir.html	(from https://laravel.com/docs/5.2)
11:10:40	29762/29762	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:10:39%20GMT	https://laravel.com/docs/5.2/encryption	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.2/encryption.html	(from https://laravel.com/docs/5.2)
11:10:41	36305/36305	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:10:40%20GMT	https://laravel.com/docs/5.2/errors	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.2/errors.html	(from https://laravel.com/docs/5.2)
11:10:43	46395/46395	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:10:41%20GMT	https://laravel.com/docs/5.2/events	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.2/events.html	(from https://laravel.com/docs/5.2)
11:10:43	40412/40412	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:10:42%20GMT	https://laravel.com/docs/5.2/filesystem	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.2/filesystem.html	(from https://laravel.com/docs/5.2)
11:10:44	29813/29813	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:10:42%20GMT	https://laravel.com/docs/5.2/hashing	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.2/hashing.html	(from https://laravel.com/docs/5.2)
11:10:44	58769/58769	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:10:43%20GMT	https://laravel.com/docs/5.2/helpers	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.2/helpers.html	(from https://laravel.com/docs/5.2)
11:10:45	33145/33145	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:10:43%20GMT	https://laravel.com/docs/5.2/localization	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.2/localization.html	(from https://laravel.com/docs/5.2)
11:10:45	43840/43840	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:10:43%20GMT	https://laravel.com/docs/5.2/mail	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.2/mail.html	(from https://laravel.com/docs/5.2)
11:10:45	38692/38692	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:10:44%20GMT	https://laravel.com/docs/5.2/packages	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.2/packages.html	(from https://laravel.com/docs/5.2)
11:10:46	37207/37207	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:10:44%20GMT	https://laravel.com/docs/5.2/pagination	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.2/pagination.html	(from https://laravel.com/docs/5.2)
11:10:47	51547/51547	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:10:45%20GMT	https://laravel.com/docs/5.2/queues	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.2/queues.html	(from https://laravel.com/docs/5.2)
11:10:48	34657/34657	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:10:46%20GMT	https://laravel.com/docs/5.2/redis	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.2/redis.html	(from https://laravel.com/docs/5.2)
11:10:48	38577/38577	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:10:46%20GMT	https://laravel.com/docs/5.2/session	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.2/session.html	(from https://laravel.com/docs/5.2)
11:10:49	35660/35660	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:10:48%20GMT	https://laravel.com/docs/5.2/envoy	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.2/envoy.html	(from https://laravel.com/docs/5.2)
11:10:49	38755/38755	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:10:48%20GMT	https://laravel.com/docs/5.2/scheduling	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.2/scheduling.html	(from https://laravel.com/docs/5.2)
11:10:50	59149/59149	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:10:49%20GMT	https://laravel.com/docs/5.2/testing	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.2/testing.html	(from https://laravel.com/docs/5.2)
11:10:52	74142/74142	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:10:50%20GMT	https://laravel.com/docs/5.2/validation	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.2/validation.html	(from https://laravel.com/docs/5.2)
11:10:52	37657/37657	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:10:50%20GMT	https://laravel.com/docs/5.2/database	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.2/database.html	(from https://laravel.com/docs/5.2)
11:10:53	54183/54183	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:10:52%20GMT	https://laravel.com/docs/5.2/queries	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.2/queries.html	(from https://laravel.com/docs/5.2)
11:10:55	48949/48949	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:10:53%20GMT	https://laravel.com/docs/5.2/migrations	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.2/migrations.html	(from https://laravel.com/docs/5.2)
11:10:55	32804/32804	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:10:53%20GMT	https://laravel.com/docs/5.2/seeding	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.2/seeding.html	(from https://laravel.com/docs/5.2)
11:10:56	57346/57346	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:10:55%20GMT	https://laravel.com/docs/5.2/eloquent	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.2/eloquent.html	(from https://laravel.com/docs/5.2)
11:10:58	67461/67461	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:10:56%20GMT	https://laravel.com/docs/5.2/eloquent-relationships	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.2/eloquent-relationships.html	(from https://laravel.com/docs/5.2)
11:10:58	34936/34936	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:10:56%20GMT	https://laravel.com/docs/5.2/eloquent-collections	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.2/eloquent-collections.html	(from https://laravel.com/docs/5.2)
11:10:58	35632/35632	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:10:57%20GMT	https://laravel.com/docs/5.2/eloquent-mutators	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.2/eloquent-mutators.html	(from https://laravel.com/docs/5.2)
11:10:59	32630/32630	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:10:57%20GMT	https://laravel.com/docs/5.2/eloquent-serialization	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.2/eloquent-serialization.html	(from https://laravel.com/docs/5.2)
11:11:00	57007/57007	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:10:58%20GMT	https://laravel.com/docs/5.1/releases	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.1/releases.html	(from https://laravel.com/docs/5.1)
11:11:00	65360/65360	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:10:59%20GMT	https://laravel.com/docs/5.1/upgrade	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.1/upgrade.html	(from https://laravel.com/docs/5.1)
11:11:01	33873/33873	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:10:59%20GMT	https://laravel.com/docs/5.1/contributions	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.1/contributions.html	(from https://laravel.com/docs/5.1)
11:11:02	42205/42205	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:11:00%20GMT	https://laravel.com/docs/5.1/homestead	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.1/homestead.html	(from https://laravel.com/docs/5.1)
11:11:02	49001/49001	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:11:01%20GMT	https://laravel.com/docs/5.1/quickstart	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.1/quickstart.html	(from https://laravel.com/docs/5.1)
11:11:04	75317/75317	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:11:02%20GMT	https://laravel.com/docs/5.1/quickstart-intermediate	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.1/quickstart-intermediate.html	(from https://laravel.com/docs/5.1)
11:11:05	46277/46277	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:11:03%20GMT	https://laravel.com/docs/5.1/routing	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.1/routing.html	(from https://laravel.com/docs/5.1)
11:11:06	35456/35456	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:11:04%20GMT	https://laravel.com/docs/5.1/middleware	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.1/middleware.html	(from https://laravel.com/docs/5.1)
11:11:06	46880/46880	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:11:05%20GMT	https://laravel.com/docs/5.1/controllers	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.1/controllers.html	(from https://laravel.com/docs/5.1)
11:11:07	39752/39752	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:11:05%20GMT	https://laravel.com/docs/5.1/requests	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.1/requests.html	(from https://laravel.com/docs/5.1)
11:11:07	40268/40268	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:11:06%20GMT	https://laravel.com/docs/5.1/responses	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.1/responses.html	(from https://laravel.com/docs/5.1)
11:11:08	35977/35977	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:11:07%20GMT	https://laravel.com/docs/5.1/views	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.1/views.html	(from https://laravel.com/docs/5.1)
11:11:09	39149/39149	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:11:08%20GMT	https://laravel.com/docs/5.1/blade	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.1/blade.html	(from https://laravel.com/docs/5.1)
11:11:10	32528/32528	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:11:09%20GMT	https://laravel.com/docs/5.1/lifecycle	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.1/lifecycle.html	(from https://laravel.com/docs/5.1)
11:11:11	32622/32622	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:11:09%20GMT	https://laravel.com/docs/5.1/structure	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.1/structure.html	(from https://laravel.com/docs/5.1)
11:11:11	34412/34412	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:11:10%20GMT	https://laravel.com/docs/5.1/providers	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.1/providers.html	(from https://laravel.com/docs/5.1)
11:11:12	36609/36609	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:11:11%20GMT	https://laravel.com/docs/5.1/container	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.1/container.html	(from https://laravel.com/docs/5.1)
11:11:13	38937/38937	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:11:12%20GMT	https://laravel.com/docs/5.1/contracts	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.1/contracts.html	(from https://laravel.com/docs/5.1)
11:11:15	37259/37259	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:11:13%20GMT	https://laravel.com/docs/5.1/facades	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.1/facades.html	(from https://laravel.com/docs/5.1)
11:11:16	70922/70922	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:11:14%20GMT	https://laravel.com/docs/5.1/authentication	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.1/authentication.html	(from https://laravel.com/docs/5.1)
11:11:17	45838/45838	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:11:15%20GMT	https://laravel.com/docs/5.1/authorization	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.1/authorization.html	(from https://laravel.com/docs/5.1)
11:11:18	42440/42440	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:11:16%20GMT	https://laravel.com/docs/5.1/artisan	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.1/artisan.html	(from https://laravel.com/docs/5.1)
11:11:18	44253/44253	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:11:17%20GMT	https://laravel.com/docs/5.1/billing	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.1/billing.html	(from https://laravel.com/docs/5.1)
11:11:19	42955/42955	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:11:17%20GMT	https://laravel.com/docs/5.1/cache	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.1/cache.html	(from https://laravel.com/docs/5.1)
11:11:20	69231/69231	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:11:18%20GMT	https://laravel.com/docs/5.1/collections	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.1/collections.html	(from https://laravel.com/docs/5.1)
11:11:20	44381/44381	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:11:19%20GMT	https://laravel.com/docs/5.1/elixir	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.1/elixir.html	(from https://laravel.com/docs/5.1)
11:11:21	29261/29261	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:11:20%20GMT	https://laravel.com/docs/5.1/encryption	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.1/encryption.html	(from https://laravel.com/docs/5.1)
11:11:22	34926/34926	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:11:21%20GMT	https://laravel.com/docs/5.1/errors	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.1/errors.html	(from https://laravel.com/docs/5.1)
11:11:24	47191/47191	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:11:22%20GMT	https://laravel.com/docs/5.1/events	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.1/events.html	(from https://laravel.com/docs/5.1)
11:11:25	36598/36598	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:11:23%20GMT	https://laravel.com/docs/5.1/filesystem	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.1/filesystem.html	(from https://laravel.com/docs/5.1)
11:11:25	29607/29607	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:11:23%20GMT	https://laravel.com/docs/5.1/hashing	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.1/hashing.html	(from https://laravel.com/docs/5.1)
11:11:26	56919/56919	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:11:24%20GMT	https://laravel.com/docs/5.1/helpers	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.1/helpers.html	(from https://laravel.com/docs/5.1)
11:11:26	32161/32161	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:11:24%20GMT	https://laravel.com/docs/5.1/localization	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.1/localization.html	(from https://laravel.com/docs/5.1)
11:11:27	42966/42966	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:11:26%20GMT	https://laravel.com/docs/5.1/mail	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.1/mail.html	(from https://laravel.com/docs/5.1)
